epoch,train_loss,val_loss,val_acc,test_loss,test_acc,Lx,Lu,Lu2
0,1.797962884247303,1.0493880977630616,0.6905,1.046131230799357,0.6894666666666667,1.7869792183041573,0.3809613875374198,1.0731291550695896
1,1.522930208981037,0.9892429136276245,0.69555,0.9832868386586507,0.6979833333333333,1.4921064693927766,0.41415196807682514,0.8049323850870133
2,1.4521878609657288,0.9987869177818298,0.6988,0.9965495649019878,0.6997333333333333,1.4077536182403565,0.3564818743318319,0.7102661400139332
3,1.4491507059335709,0.9378356469154357,0.7079,0.9341489247957866,0.7091666666666666,1.391526486158371,0.3300219576656818,0.6634251617193222
4,1.4166385538578032,0.9706099331855774,0.7053,,,1.3463764725327492,0.3128405905365944,0.6204913957417011
5,1.3951496396660805,0.951882160949707,0.7106,0.9455778991699219,0.7096333333333333,1.3105344027578831,0.3075923071950674,0.6017322261035443
6,1.4060356022417546,0.9605596468925476,0.71255,0.9539031409581502,0.7119333333333333,1.3096286708116531,0.29670258044451475,0.5792837692648173
7,1.3994859661757946,0.9203979797363281,0.7191,0.9155846415519714,0.7194666666666667,1.2917303019464017,0.2875063534229994,0.5609993257522583
8,1.377573820412159,0.9456240951538086,0.71225,,,1.2589538498818875,0.2790604167804122,0.542392800450325
9,1.375360036343336,0.9303144392967224,0.7193,0.9255202364603679,0.7194833333333334,1.2438115392029285,0.2771690306290984,0.5189275994449853
10,1.3814151568114759,0.8996036703109741,0.72215,0.8918795879681906,0.7245833333333334,1.2409672496616841,0.2674924427829683,0.5076041923165321
11,1.3953193224072455,0.9249402014732361,0.71825,,,1.2373871833086014,0.2746637154892087,0.49656372392177583
12,1.3862505580782891,0.9316177954673767,0.7228,0.9227706374804179,0.7215,1.2166778333187103,0.27138364934176207,0.4853362624645233
13,1.401801581054926,0.9071909517288208,0.72245,,,1.22692989474535,0.25900576638430356,0.48252107602357863
14,1.4096597931981087,0.9047340310096741,0.7288,0.895886679426829,0.7302333333333333,1.2246529288291932,0.25523831036686895,0.46498185324668884
15,1.3969753335416317,0.9249630442619323,0.7259,,,1.197004790201783,0.258034996971488,0.45803813346475364
16,1.3819477486014367,0.9155221688270568,0.72675,,,1.175121027380228,0.2506655130311847,0.4410921282693744
17,1.4030953582525254,0.9093376215934753,0.7289,0.9037058918317159,0.72875,1.1849646019041538,0.2492882162258029,0.44050940976291897
18,1.385176598072052,0.921509087562561,0.73055,0.9105997757911682,0.7306666666666667,1.155717324644327,0.24804770969226955,0.4220223914384842
19,1.3883291706740857,0.9244052670478821,0.72945,,,1.1522896234691142,0.24203066008910537,0.4136126614958048
