epoch,train_loss,val_loss,val_acc,test_loss,test_acc,Lx,Lu
0,0.4074810753638546,0.38918595933914185,0.86925,0.403933393421926,0.8727631578947368,0.4074810753638546,0.09956071904860436
1,0.08276238092842202,0.4413667769432068,0.877,0.46640804146465503,0.8736842105263158,0.05462632693195095,0.15631140540353955
2,0.07808324756411214,0.41428998136520384,0.877875,0.4393028564829575,0.8760526315789474,0.02130903412393915,0.1577061424807956
3,0.08818902157247066,0.3796160249710083,0.88575,0.4021504733123277,0.881578947368421,0.01881562545352305,0.1284692474702994
4,0.09153618250663081,0.401206125497818,0.88375,0.4021504733123277,0.881578947368421,0.01754160055036967,0.10277024905042102
5,0.0968163388967514,0.4007069776058197,0.87775,0.4021504733123277,0.881578947368421,0.016640726276673377,0.08908401628956199
6,0.08440844274436433,0.37204747247695924,0.88675,0.38890087639030657,0.886578947368421,0.01479203928184385,0.07735156176611781
7,0.07934637349409361,0.3754057869911194,0.88625,0.38890087639030657,0.886578947368421,0.01148834624250109,0.07539781001862139
8,0.06907186615591247,0.3774893970489502,0.88725,0.394524040912327,0.8877631578947368,0.00928489863096426,0.06642996551468969
9,0.059823733599235616,0.39665022468566896,0.8845,0.394524040912327,0.8877631578947368,0.006844224326390152,0.058866123069698614
10,0.058989275367930534,0.38736824202537534,0.89075,0.4039719545527508,0.8877631578947368,0.005966642972586366,0.058914037309587004
11,0.05984305814684679,0.3752849714756012,0.887125,0.4039719545527508,0.8877631578947368,0.005577252536119583,0.06029534125390152
12,0.050200073877349496,0.3861583502292633,0.89,0.4039719545527508,0.8877631578947368,0.004003259959863499,0.051329794622336826
13,0.051494146271919214,0.4009977452754974,0.890875,0.4199545486977226,0.8903947368421052,0.00393785959216378,0.05284031985715652
14,0.05530332411328952,0.3951438581943512,0.88525,0.4199545486977226,0.8903947368421052,0.00470964828011347,0.05621519661663721
15,0.05318233532986293,0.4112522015571594,0.87875,0.4199545486977226,0.8903947368421052,0.0035988698890044666,0.05509274078377833
16,0.04930690737751623,0.4309707589149475,0.883125,0.4199545486977226,0.8903947368421052,0.0029607471843094875,0.05149573471862823
17,0.045879723265146215,0.46591775846481326,0.872875,0.4199545486977226,0.8903947368421052,0.0028141676725742097,0.047850618733403585
18,0.050164483708019056,0.4814549822807312,0.87275,0.4199545486977226,0.8903947368421052,0.0033286490532918834,0.05203981752507389
19,0.04447484961089988,0.39927080130577086,0.881625,0.4199545486977226,0.8903947368421052,0.002208923295644733,0.046962141778009635
