epoch,train_loss,val_loss,val_acc,test_loss,test_acc,Lx,Lu,Lu2
0,0.58845938834548,0.3576253991127014,0.8505,0.35145256756782534,0.855,0.5872619923204183,0.049332732029026376,0.0
1,0.49490956704318523,0.3334155049324036,0.86975,0.3271389453983307,0.87464,0.4905958073884249,0.07163202951289713,0.0
2,0.4741899320483208,0.32045000410079955,0.8695,,,0.4668360230028629,0.07358295221813023,0.0
3,0.4674111629724503,0.3129123158454895,0.87175,0.3006888540935516,0.88168,0.4565980881005526,0.07704597023501993,0.0
4,0.458104853335768,0.33303302907943727,0.8715,,,0.4440573086626828,0.0781626737518236,0.0
5,0.45096553940325973,0.3091554741859436,0.88,0.2949847012901306,0.87792,0.4335903503857553,0.07901598368212581,0.0
6,0.4499729492254555,0.33102858781814576,0.85375,,,0.4294436560869217,0.07895931927487254,0.0
7,0.4476478711441159,0.3497266929149628,0.8655,,,0.42363424276933076,0.08003030028007925,0.0
8,0.4501878436021507,0.30782533359527586,0.8815,0.28920580591201783,0.88492,0.42296338530257344,0.08008193632401527,0.0
9,0.451016811311245,0.3905110592842102,0.843,,,0.4205611423049122,0.08015133373253047,0.0
10,0.44927936914935707,0.3262007405757904,0.87875,,,0.41650935852341353,0.07802926450036467,0.0
11,0.44900693416409193,0.37027172589302065,0.86075,,,0.4120400606133044,0.08031796765234321,0.0
12,0.443668654628098,0.3231681101322174,0.8845,0.29566698800086977,0.88912,0.4044009976089001,0.07845326713286341,0.0
13,0.44261270625889304,0.3278911099433899,0.87525,,,0.4011827877080068,0.07673864571237937,0.0
14,0.43688959661126137,0.3057172238826752,0.87875,,,0.393395301355049,0.07496816463954746,0.0
15,0.43450298334658144,0.3381555700302124,0.875,,,0.39018333080690354,0.07154805833892897,0.0
16,0.4382718112561852,0.3041241447925568,0.88375,,,0.39447536672046407,0.06635722001921386,0.0
17,0.4376682603433728,0.32639049291610717,0.87925,,,0.3926899099186994,0.06424415636714548,0.0
18,0.4348101795166731,0.28756109714508055,0.8815,,,0.3890057566058822,0.06191131794406101,0.0
19,0.42889930223301054,0.3201550166606903,0.87475,,,0.3851606756029651,0.05608557103807107,0.0
