epoch,train_loss,val_loss,val_acc,test_loss,test_acc,Lx,Lu,Lu2
0,0.7871480682007969,0.44121372532844544,0.8515,0.4637737479335383,0.8471052631578947,0.7839481900930405,0.13416744224727153,0.22416281186789275
1,0.6147056259177626,0.4092109024524689,0.86475,0.4370565234987359,0.8598684210526316,0.6080312766153365,0.0909133473150432,0.09974798000487499
2,0.6042738874927163,0.41341612696647645,0.86475,0.4326928355191883,0.8617105263157895,0.5959600496441125,0.06684448043536395,0.09508927502320148
3,0.5944613726325333,0.511641284942627,0.856,,,0.5834156086621806,0.06300194422202185,0.08243563444598112
4,0.595215869336389,0.45126069593429563,0.867375,0.46968142936104224,0.866578947368421,0.5832813405347989,0.0533531434983015,0.07119067945162533
5,0.5720741693731397,0.4480140223503113,0.873875,0.4717004663693277,0.8747368421052631,0.5585374371346552,0.04926119724009186,0.06422834009267898
6,0.5550882485350594,0.42394877552986143,0.8805,0.4415942078515103,0.8788157894736842,0.5395604423631448,0.04775006990344264,0.059258157178737746
7,0.553459634643048,0.49263107633590697,0.876125,,,0.5367029815402348,0.04459357471484691,0.05498139751949202
8,0.5534883633358404,0.4638828661441803,0.877375,,,0.5356079353813548,0.042098928045015784,0.04430814122571974
9,0.5637904302785173,0.5493918209075928,0.860125,,,0.5443349485009675,0.040958557278034276,0.04536451815751343
10,0.5435638533541932,0.48449557900428775,0.8785,,,0.522367604665109,0.040418921886826865,0.04076136432756175
11,0.5435011023231782,0.6273548293113709,0.875375,,,0.5212007305757143,0.03877151264797431,0.03657422638313801
12,0.5631203947626054,0.624747784614563,0.8715,,,0.5384915241701529,0.03940876746107824,0.03727803107106115
13,0.542580398465041,0.6336680059432983,0.86775,,,0.51880871306872,0.03520909074728843,0.03234056992383558
14,0.5500767997992225,0.700421202659607,0.871,,,0.5249731204374694,0.03456400643760571,0.03054253417993823
15,0.5471095697171986,0.6501045060157776,0.873625,,,0.5205851778294891,0.034218756519781894,0.03129098676780148
16,0.5400069081606343,0.6476720681190491,0.872625,,,0.5136134279154939,0.03196095746947685,0.02612751403159746
17,0.5400788761142176,0.6808541669845581,0.8765,,,0.5144668645013589,0.029293497735692654,0.023732361289670507
18,0.5448255057053175,0.6285459122657776,0.876875,,,0.5182913039177656,0.02871793862339109,0.022833828250455553
19,0.5471289710476994,0.6625572166442871,0.870875,,,0.5191188822784462,0.028734780091268477,0.022314118246331418
