epoch,train_loss,val_loss,val_acc,test_loss,test_acc,Lx,Lu,Lu2
0,0.9758970645517111,0.10694957607133047,0.9895357142857143,0.1119215609908104,0.9879857142857142,0.9677687058374286,0.305710829898715,0.4571756732081194
1,0.5971124114319682,0.09895706008161817,0.9891071428571429,,,0.5773054358176887,0.2677527408897877,0.12860079935703833
2,0.5340911386534571,0.08736783539397376,0.986,,,0.5091207113415003,0.2021081340815872,0.10068094505287445
3,0.47786128656193616,0.06909510515417372,0.9884285714285714,,,0.4507075370512903,0.15589539294317364,0.06806450374331871
4,0.44199155271612106,0.09623070468221392,0.9877142857142858,,,0.41248378601484,0.13150701121613384,0.04771973850767244
5,0.4463790137823671,0.06529738123927797,0.9867142857142858,,,0.4161952759465203,0.10997550430428236,0.04000793347047875
6,0.4095067348759621,0.07165344976953097,0.9880714285714286,,,0.3776544620478526,0.09801121262647211,0.029161387737982294
7,0.41325039585120976,0.06257160991004534,0.98875,,,0.3797358106356114,0.08945796804688871,0.02473058872632828
8,0.41508599381614475,0.06244138523936272,0.9884285714285714,,,0.38057967816572635,0.0812096556192264,0.02492483128158108
9,0.39899976550228894,0.078628085149186,0.98825,,,0.36280127625586467,0.07622303695231676,0.018569210110915266
10,0.38865427652280776,0.06808448320840087,0.9886071428571429,,,0.3509934931984171,0.07178642725758254,0.018551622598757603
11,0.39163801896385847,0.059827519218836514,0.9879285714285714,,,0.35340428636968135,0.06661383760720492,0.016257088825856046
12,0.3868039814438671,0.05397174743882247,0.9883214285714286,,,0.3463382831388153,0.06475803294964134,0.015557654367905342
13,0.3986984466155991,0.05432539971385683,0.9887857142857143,,,0.35901940307207403,0.05872785987053066,0.014255176111306354
14,0.3863311015153304,0.052022574073502,0.9889642857142857,,,0.34448297617724166,0.057791374676860865,0.0130760622512571
15,0.383882638762705,0.04882221055243696,0.9898214285714285,0.0534592679807118,0.9890571428571429,0.34086676124250515,0.055495107238180935,0.01090488275566895
16,0.3937216097852215,0.050639366305300165,0.9896071428571429,,,0.3480347200911492,0.055371702684089544,0.012861894159803341
17,0.3848100266335532,0.052492725957717215,0.9892142857142857,,,0.3380798744531348,0.05340828823018819,0.012026066901729792
18,0.3880618061004207,0.04638909840796675,0.9895714285714285,,,0.34245758132776244,0.049302457149140534,0.011589972741287057
19,0.3843527955012396,0.04917395896464586,0.9892142857142857,,,0.34012237268174067,0.04535245041549206,0.009920638924816557
