epoch,train_loss,val_loss,val_acc,test_loss,test_acc,Lx,Lu
0,1.3007484164834022,0.9797700975418091,0.69045,0.9661894231796264,0.6947666666666666,1.3007484164834022,0.20545417284592987
1,0.9837720599770546,0.9184135286331176,0.70705,0.9053682150522868,0.7122333333333334,0.9364637877941132,0.2628237275630236
2,1.0010726057887078,0.9139315083503723,0.70505,0.9053682150522868,0.7122333333333334,0.9099057387411594,0.25324129274487495
3,1.0054917193651198,0.8833919682502747,0.7174,0.8772047418276469,0.7204166666666667,0.8651879983097315,0.2598216904550791
4,1.0097857441306115,0.8759115038871765,0.7177,0.8668207592010498,0.7218666666666667,0.8410896502435208,0.2343001230508089
5,0.9864595620632172,0.8692937105178833,0.7242,0.8634619902292887,0.7260666666666666,0.7691457026600838,0.24145985013246538
6,1.0220494023561477,0.8445155529975891,0.7263,0.8388223964691162,0.7308833333333333,0.8145223599523306,0.2305856101885438
7,0.9808281487822532,0.8626378311157227,0.72475,0.8388223964691162,0.7308833333333333,0.7704659063220024,0.2337358332723379
8,0.9289736867845059,0.8566389259338378,0.72475,0.8388223964691162,0.7308833333333333,0.7168237179368734,0.23572219164669514
9,0.9343966362476349,0.8456541298866272,0.7294,0.8388853791236878,0.7312333333333333,0.7219666605517269,0.23603331318497658
10,0.894386612355709,0.8468771962165833,0.7316,0.8437873675346375,0.7327166666666667,0.6746291851252317,0.2441749243736267
11,0.9192459819614888,0.8602732341766357,0.72755,0.8437873675346375,0.7327166666666667,0.698006637878716,0.24582149755954744
12,0.91528538864851,0.8457374691009522,0.72825,0.8437873675346375,0.7327166666666667,0.7036031252294779,0.2352025195658207
13,0.8475158432126045,0.8560859020233155,0.73415,0.8516085663795471,0.7366666666666667,0.6220411427393555,0.25052745170891283
14,0.8362482326328754,0.83944800157547,0.7316,0.8516085663795471,0.7366666666666667,0.608636390157044,0.2529020534604788
15,0.8146222960352898,0.8661608164787292,0.7315,0.8516085663795471,0.7366666666666667,0.5872956581711769,0.25258515840768814
16,0.8108841026723385,0.8687061124801636,0.72865,0.8516085663795471,0.7366666666666667,0.5748108300045133,0.26230364356935026
17,0.7940498897433281,0.8646570239067077,0.73045,0.8516085663795471,0.7366666666666667,0.5600470577701926,0.26000315536558627
18,0.7890828304886818,0.8636137323379517,0.73145,0.8516085663795471,0.7366666666666667,0.5479007085189224,0.26798014287650584
19,0.7599579346776009,0.8813974411964417,0.7309,0.8516085663795471,0.7366666666666667,0.5222242649197578,0.26414852826297286
