epoch,train_loss,val_loss,val_acc,test_loss,test_acc,Lx,Lu,Lu2
0,0.9681731798425317,0.12793601827110562,0.9864642857142857,0.13319348984616144,0.985,0.9597213019952178,0.32183208435587585,0.45513826070260255
1,0.6354337798692286,0.09472025374855314,0.9874642857142857,0.09680250622034073,0.9867714285714285,0.6157837601862848,0.2673200156316161,0.149557463761681
2,0.5206892706640065,0.09162617418595723,0.9882142857142857,0.09444037210260119,0.9879857142857142,0.4979588401168585,0.18351838213577867,0.08610052873587119
3,0.492745379075408,0.07172100107584681,0.9873928571428572,,,0.46664279609918596,0.15004681602120398,0.0713247332175888
4,0.4452709038294852,0.05560631503803389,0.9896428571428572,0.059500234582594465,0.9892714285714286,0.4160195820499212,0.1301671121586114,0.05265035459912906
5,0.46827116632461546,0.06297174294931548,0.9900714285714286,0.06594926957232612,0.9899857142857142,0.4362036553947255,0.11697925248742104,0.04883666745353548
6,0.4511655162163079,0.05363334178924561,0.9904642857142857,0.05683693921055113,0.9896857142857143,0.4162299879891798,0.10770134237222373,0.04129377109883353
7,0.4413510455228388,0.07487783343025617,0.9903571428571428,,,0.4050707728378475,0.09668726120423525,0.03499569124954723
8,0.42623621194437145,0.05300541300007275,0.9898928571428571,,,0.38730122371483594,0.09179566762782633,0.0317355245050785
9,0.43807331830635665,0.05883963082092149,0.99,,,0.3959582525021397,0.08870605684071779,0.0327431952985753
10,0.424716475026682,0.04853165840676853,0.9902857142857143,,,0.3831388558018953,0.07916876705642789,0.02501354597095633
11,0.4296392326913774,0.052180391882147105,0.9907142857142858,0.05458070780549731,0.9905571428571428,0.3843136245366186,0.07884049119520932,0.024339627142258905
12,0.4340373801868409,0.054534122081739564,0.9904285714285714,,,0.3882280139932409,0.07337063982244581,0.025159742157367875
13,0.41942174075357613,0.05221417332121304,0.9902857142857143,,,0.3712666995702311,0.07130191869940608,0.021008703273673747
14,0.43228519132826476,0.050010843083262445,0.9908571428571429,0.05156641883679799,0.9904714285714286,0.38226942986017093,0.06892986909393221,0.019510551671657595
15,0.42288992599584163,0.05256572188862733,0.9906071428571429,,,0.37045468271616844,0.06776996516529471,0.0216631101836806
16,0.41598526129871605,0.04481038131032671,0.9911071428571429,0.04795624433926174,0.9905857142857143,0.3635238106311299,0.06361968227941543,0.019823736431008
17,0.41268378858081994,0.052610713124275205,0.9907142857142858,,,0.35801428260840473,0.06248690699692815,0.018136230220159633
18,0.4063418724648655,0.04484212095609733,0.9912142857142857,0.048533036075319565,0.9903571428571428,0.3536192251648754,0.05697842606669292,0.015388877940320527
19,0.4201129601281136,0.045967762174350876,0.9911071428571429,,,0.3634755350030027,0.05808183172205463,0.017506837705512226
