epoch,train_loss,val_loss,val_acc,test_loss,test_acc,Lx,Lu
0,0.5256177204723159,0.060932964908225196,0.9873571428571428,0.06645543525389262,0.9853714285714286,0.5256177204723159,0.07610695726238191
1,0.06374431212122242,0.05116650868100779,0.9875714285714285,0.056468897401435035,0.9856428571428572,0.047877294467762115,0.08815009581545989
2,0.03910366723391538,0.04481102571955749,0.9893571428571428,0.0492178504220077,0.9889428571428571,0.010531515319210788,0.079367085363095
3,0.050806585674484574,0.04415030745204006,0.9894285714285714,0.049434190649645667,0.9885,0.010491485563882937,0.07465758985296513
4,0.05222643782229473,0.04243572728335857,0.9899285714285714,0.0475246976592711,0.9887285714285714,0.008570682113834967,0.06063299139709367
5,0.05751960515898342,0.05098506178813321,0.9868928571428571,0.0475246976592711,0.9887285714285714,0.007763332074585681,0.055284749630566996
6,0.05963896851210544,0.044746560135058,0.9891785714285715,0.0475246976592711,0.9887285714285714,0.007270769845539083,0.05818688922212459
7,0.051434847478133934,0.044530484559280534,0.9891785714285715,0.0475246976592711,0.9887285714285714,0.0050800187163986266,0.05150536669786864
8,0.046453188702774546,0.04293078491091728,0.9896071428571429,0.0475246976592711,0.9887285714285714,0.0037190878695885963,0.04748233551790084
9,0.05112944380613044,0.050493405727403504,0.9882857142857143,0.0475246976592711,0.9887285714285714,0.005927261078225759,0.05022464881330961
10,0.04813858993972341,0.047496869912104944,0.9886428571428572,0.0475246976592711,0.9887285714285714,0.0032542701670899986,0.049871467746367366
11,0.046885072158571954,0.0475551629790238,0.9888571428571429,0.0475246976592711,0.9887285714285714,0.003972119400277734,0.047681059787379736
12,0.04252385854721069,0.04651686750033072,0.9887857142857143,0.0475246976592711,0.9887285714285714,0.0023314741249972335,0.04465820622125951
13,0.04106517381578063,0.04478762180597654,0.99,0.04969535936798368,0.9888428571428571,0.0033163071452872827,0.041943186346713145
14,0.037575375604404444,0.04419977418971913,0.9895,0.04969535936798368,0.9888428571428571,0.0024130399993737227,0.03906926298121107
15,0.040243906082275016,0.05564211636781693,0.9870714285714286,0.04969535936798368,0.9888428571428571,0.0022233019989410727,0.04224511691388519
16,0.03835689476012097,0.043703503773680756,0.9893928571428572,0.04969535936798368,0.9888428571428571,0.0019477230512226621,0.04045463632588508
17,0.03384387522586621,0.04404260893378939,0.9904642857142857,0.049805072527485235,0.9890714285714286,0.0017013896728167311,0.03571387387317373
18,0.03679694114873806,0.04231871815557991,0.9901428571428571,0.049805072527485235,0.9890714285714286,0.001789926822045042,0.038896683878362336
19,0.030888442864719156,0.05656843505586897,0.9871071428571428,0.049805072527485235,0.9890714285714286,0.0014906266187123644,0.032664241211120194
