epoch,train_loss,val_loss,val_acc,test_loss,test_acc,Lx,Lu,Lu2
0,0.4702383431047201,0.7051510181427002,0.62125,0.6981574780464173,0.62188,0.46844638128206134,0.07006653014849872,0.0
1,0.453899310650304,0.8325269160270691,0.5925,,,0.44798581451550124,0.07824057333357633,0.0
2,0.4340403974242508,0.7879174299240113,0.61425,,,0.42423318992368875,0.07874911023117602,0.0
3,0.4168647842947394,1.520118787765503,0.56725,,,0.40430577036459,0.07173174950107931,0.0
4,0.4043108099247329,1.851483790397644,0.5555,,,0.38779205712722614,0.07371542611066252,0.0
5,0.3871516202550847,2.3627664413452147,0.54475,,,0.36850591200520283,0.0677773329175543,0.0
6,0.3798830193858594,2.3274852199554443,0.52875,,,0.36108989256911445,0.05824161825433839,0.0
7,0.36660773124569096,2.9666911849975586,0.52125,,,0.3491745194635587,0.046560134189086964,0.0
8,0.383357349826023,3.146914520263672,0.515,,,0.36092513434949797,0.05263931323506404,0.0
9,0.3753133310393896,2.708933969497681,0.53675,,,0.3528517838674015,0.04723772383749019,0.0
10,0.3783281809752807,2.8000969886779785,0.53375,,,0.35269794357183853,0.04867968456586823,0.0
11,0.3704977007206762,2.926419502258301,0.52975,,,0.34725943020664274,0.04034561020380352,0.0
12,0.3594405124168843,3.538670471191406,0.50875,,,0.34031122013324056,0.03053468426235486,0.0
13,0.36928740337630733,3.5918319778442385,0.51475,,,0.34607948659219256,0.03444032878123107,0.0
14,0.3626956892260059,2.8372419109344484,0.5145,,,0.3425903855799261,0.027707200517266755,0.0
15,0.35814666010809015,2.584395347595215,0.51675,,,0.33989105010601633,0.0235215999949869,0.0
16,0.38852046214067376,3.358582489013672,0.5145,,,0.35185972524721,0.044685273228475125,0.0
17,0.37792046000703705,3.705708873748779,0.513,,,0.3510368750445341,0.03075992930130451,0.0
18,0.35756323748565044,4.167861351013183,0.50875,,,0.3370876330674801,0.022278248664282727,0.0
19,0.3418937102011696,4.008197853088379,0.50825,,,0.33082315464275597,0.011347198410679995,0.0
