epoch,train_loss,val_loss,val_acc,test_loss,test_acc,Lx,Lu
0,0.4321921870236595,0.33600742983818055,0.855,0.31192034873962404,0.86632,0.4321921870236595,0.23080210303422063
1,0.3025632590552171,0.3026024498939514,0.87675,0.278136742143631,0.88416,0.24900165470937888,0.29756445859869324
2,0.3185915677001079,0.4067296648025513,0.85275,0.278136742143631,0.88416,0.21984998879954218,0.2742821525782347
3,0.33714848245183626,0.28529484891891477,0.89075,0.2578368745994568,0.8996,0.18935972563301523,0.2736828727523486
4,0.3717366434633732,0.2702825419902802,0.89425,0.24505028064727782,0.90472,0.17848870373796671,0.2683999046434959
5,0.37876847585042317,0.2935096366405487,0.89475,0.2756468771743774,0.90024,0.12483818224320808,0.282144778346022
6,0.36023735130826634,0.2948581967353821,0.89925,0.26645903218269346,0.90508,0.10609024105904002,0.2823856862882773
7,0.3391676336526871,0.33268817043304444,0.8965,0.26645903218269346,0.90508,0.08205396324396133,0.2856818640232086
8,0.33318907385071117,0.3637645077705383,0.8935,0.26645903218269346,0.90508,0.0730656961320589,0.28902598227063814
9,0.3202193670471509,0.3698132963180542,0.89825,0.26645903218269346,0.90508,0.06640522799765071,0.2820157170295715
10,0.294486113935709,0.3746425030231476,0.8825,0.26645903218269346,0.90508,0.03722965010364229,0.28584052284558614
11,0.2927348880469799,0.3717566845417023,0.89375,0.26645903218269346,0.90508,0.045810350053943696,0.27436060587565103
12,0.2848488678783178,0.36556229639053345,0.8985,0.26645903218269346,0.90508,0.04009937955609833,0.27194388339916864
13,0.2635952350497246,0.39618449354171753,0.89575,0.26645903218269346,0.90508,0.03171447833844771,0.25764529200891656
14,0.24340477873881658,0.39369655346870425,0.89775,0.26645903218269346,0.90508,0.022765700166734557,0.24515453830361367
15,0.24200201044480005,0.3775303008556366,0.903,0.3590486795043945,0.90624,0.023828855981118977,0.24241462238132955
16,0.22364614605903627,0.44887379598617555,0.89975,0.3590486795043945,0.90624,0.014961337418450663,0.23187201547125974
17,0.23137558290114005,0.3749319372177124,0.90075,0.3590486795043945,0.90624,0.023707829009120662,0.2307419547190269
18,0.20251860725382964,0.46795200967788697,0.89925,0.3590486795043945,0.90624,0.009193379447096958,0.21480581447482108
19,0.1931293195610245,0.41363595581054685,0.90125,0.3590486795043945,0.90624,0.010756589570470775,0.2026363720993201
